Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Japan,177089.03,187496.4,125496.54,7878.0,15.93,23.8,51592.49,22.61166667
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Korea,63553.14,70614.6,47264.31,2967.0,15.93,23.8,16288.83,21.42
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Sweden,21510.77,22300.6,14926.41,937.0,15.93,23.8,6584.36,22.97
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Germany,226989.58,242807.6,162517.86,10202.0,15.93,23.8,64471.72,22.41470588
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Italy,67804.6,70162.4,46961.64,2948.0,15.93,23.8,20842.96,23.01
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Spain,21219.71,21872.2,14639.67,919.0,15.93,23.8,6580.04,23.09
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Canada,22608.05,23443.0,15691.05,985.0,15.93,23.8,6917.0,22.97
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Finland,50701.14,56334.6,37706.31,2367.0,15.93,23.8,12994.83,21.42
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Germany,11521.91,11876.2,7949.07,499.0,15.93,23.8,3572.84,23.09
2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Spain,35621.46,39579.4,26491.59,1663.0,15.93,23.8,9129.87,21.42
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,United States,98451.87,104269.74,24215.65,28489.0,0.85,3.66,74236.22,3.46238095
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Mexico,2747.7,2832.84,657.9,774.0,0.85,3.66,2089.8,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Brazil,3436.4,3542.88,822.8,968.0,0.85,3.66,2613.6,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Japan,39228.41,40783.38,9471.55,11143.0,0.85,3.66,29756.86,3.522
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Singapore,9795.4,10544.46,2448.85,2881.0,0.85,3.66,7346.55,3.4
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Netherlands,23868.0,24888.0,5780.0,6800.0,0.85,3.66,18088.0,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Finland,7757.1,8088.6,1878.5,2210.0,0.85,3.66,5878.6,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Denmark,9032.8,9475.74,2200.65,2589.0,0.85,3.66,6832.15,3.49
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,France,34082.46,35633.76,8275.6,9736.0,0.85,3.66,25806.86,3.50444444
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,United Kingdom,46983.89,49428.3,11479.25,13505.0,0.85,3.66,35504.64,3.48071429
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Austria,13985.56,14365.5,3336.25,3925.0,0.85,3.66,10649.31,3.56571429
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,United States,11644.36,12118.26,2814.35,3311.0,0.85,3.66,8830.01,3.52666667
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Mexico,30954.06,32171.4,7471.5,8790.0,0.85,3.66,23482.56,3.52333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Korea,17282.31,18131.64,4210.9,4954.0,0.85,3.66,13071.41,3.49
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Singapore,21175.77,22183.26,5151.85,6061.0,0.85,3.66,16023.92,3.495
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Finland,4784.13,4988.58,1158.55,1363.0,0.85,3.66,3625.58,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,France,17740.71,18376.86,4267.85,5021.0,0.85,3.66,13472.86,3.534
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Germany,10500.17,10873.86,2525.35,2971.0,0.85,3.66,7974.82,3.53666667
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Belgium,2298.48,2298.48,533.8,628.0,0.85,3.66,1764.68,3.66
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Sales visit,Italy,16947.82,17560.68,4078.3,4798.0,0.85,3.66,12869.52,3.534
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,United States,92498.56,96583.74,22430.65,26389.0,0.85,3.66,70067.91,3.50809524
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Canada,20955.89,21780.66,5058.35,5951.0,0.85,3.66,15897.54,3.52333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Mexico,7688.0,7978.8,1853.0,2180.0,0.85,3.66,5835.0,3.53
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Brazil,27955.33,28866.42,6703.95,7887.0,0.85,3.66,21251.38,3.54555556
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Japan,8634.6,9003.6,2091.0,2460.0,0.85,3.66,6543.6,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Korea,31369.91,33210.84,7712.9,9074.0,0.85,3.66,23657.01,3.45833333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,China,86087.28,91379.22,21221.95,24967.0,0.85,3.66,64865.33,3.45
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Singapore,19237.02,20108.04,4669.9,5494.0,0.85,3.66,14567.12,3.5025
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Netherlands,16034.83,16678.62,3873.45,4557.0,0.85,3.66,12161.38,3.52
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Sweden,6152.15,6342.78,1473.05,1733.0,0.85,3.66,4679.1,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Finland,28504.71,29722.86,6902.85,8121.0,0.85,3.66,21601.86,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Denmark,9738.66,10149.18,2357.05,2773.0,0.85,3.66,7381.61,3.51333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,France,19024.21,19716.42,4578.95,5387.0,0.85,3.66,14445.26,3.534
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Germany,19386.15,20075.1,4662.25,5485.0,0.85,3.66,14723.9,3.53666667
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,United Kingdom,34185.67,35520.3,8249.25,9705.0,0.85,3.66,25936.42,3.5269999999999997
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Belgium,12184.14,12184.14,2829.65,3329.0,0.85,3.66,9354.49,3.66
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Austria,9186.37,9373.26,2176.85,2561.0,0.85,3.66,7009.52,3.594
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Italy,6265.75,6459.9,1500.25,1765.0,0.85,3.66,4765.5,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Web,Spain,35856.19,37057.5,8606.25,10125.0,0.85,3.66,27249.94,3.54272727
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Special,Canada,10352.49,10756.74,2498.15,2939.0,0.85,3.66,7854.34,3.52333333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,United States,4018.95,4190.7,973.25,1145.0,0.85,3.66,3045.7,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Japan,7904.52,8242.32,1914.2,2252.0,0.85,3.66,5990.32,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Korea,5501.88,5786.46,1343.85,1581.0,0.85,3.66,4158.03,3.48
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,Netherlands,7395.84,7671.36,1781.6,2096.0,0.85,3.66,5614.24,3.53
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Mail,France,6411.06,6653.88,1545.3,1818.0,0.85,3.66,4865.76,3.53
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,United States,5043.87,5259.42,1221.45,1437.0,0.85,3.66,3822.42,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Canada,49796.58,52114.74,12103.15,14239.0,0.85,3.66,37693.43,3.49933333
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Japan,35055.82,36475.56,8471.1,9966.0,0.85,3.66,26584.72,3.51888889
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Korea,10741.02,11254.5,2613.75,3075.0,0.85,3.66,8127.27,3.495
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Sweden,11480.7,11836.44,2748.9,3234.0,0.85,3.66,8731.8,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Germany,43601.3,45834.18,10644.55,12523.0,0.85,3.66,32956.75,3.48846154
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Italy,17076.46,17648.52,4098.7,4822.0,0.85,3.66,12977.76,3.542
2004,Camping Equipment,Cooking Gear,TrailChef Cup,E-mail,Spain,2932.3,3023.16,702.1,826.0,0.85,3.66,2230.2,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,United States,3148.85,3246.42,753.95,887.0,0.85,3.66,2394.9,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Brazil,5594.8,5768.16,1339.6,1576.0,0.85,3.66,4255.2,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Japan,3035.25,3129.3,726.75,855.0,0.85,3.66,2308.5,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Singapore,10566.78,11067.84,2570.4,3024.0,0.85,3.66,7996.38,3.495
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Finland,13078.26,13637.16,3167.1,3726.0,0.85,3.66,9911.16,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,France,9151.9,9435.48,2191.3,2578.0,0.85,3.66,6960.6,3.55
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Germany,7785.18,8117.88,1885.3,2218.0,0.85,3.66,5899.88,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United States,535609.64,580280.52,369423.08,10564.0,34.97,54.93,166186.56,41.07894737
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Mexico,26259.54,27355.14,17415.06,498.0,34.97,54.93,8844.48,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Brazil,23623.04,24608.64,15666.56,448.0,34.97,54.93,7956.48,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Japan,308696.88,331832.13,211253.77,6041.0,34.97,54.93,97443.11,43.48333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,China,112140.36,125295.33,79766.57,2281.0,34.97,54.93,32373.79,34.42
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Singapore,112448.96,124196.73,79067.17,2261.0,34.97,54.93,33381.79,38.585
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Netherlands,152135.23,163691.4,104210.6,2980.0,34.97,54.93,47924.63,43.575
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Finland,38926.28,44108.79,28080.91,803.0,34.97,54.93,10845.37,26.09
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Denmark,42816.76,46086.27,29339.83,839.0,34.97,54.93,13476.93,35.15333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,France,289161.91,309915.06,197300.74,5642.0,34.97,54.93,91861.17,43.575
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,United Kingdom,380298.99,408074.97,259792.13,7429.0,34.97,54.93,120506.86,43.54444444
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Telephone,Austria,114213.18,122219.25,77808.25,2225.0,34.97,54.93,36404.93,41.01222222
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,United States,302116.23,322548.96,205343.84,5872.0,34.97,54.93,96772.39,42.79272727
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Mexico,211269.68,221972.13,141313.77,4041.0,34.97,54.93,69955.91,52.3175
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Brazil,25415.86,26476.26,16855.54,482.0,34.97,54.93,8560.32,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Korea,223747.84,239604.66,152539.14,4362.0,34.97,54.93,71208.7,43.48333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Singapore,154087.54,165613.95,105434.55,3015.0,34.97,54.93,48652.99,41.744
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Finland,146051.82,157539.24,100293.96,2868.0,34.97,54.93,45757.86,41.744
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Denmark,15660.81,16314.21,10386.09,297.0,34.97,54.93,5274.72,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,France,132430.72,141719.4,90222.6,2580.0,34.97,54.93,42208.12,43.66666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Germany,173509.78,182422.53,116135.37,3321.0,34.97,54.93,57374.41,52.27166667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Belgium,36172.78,39549.6,25178.4,720.0,34.97,54.93,10994.38,35.15333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Austria,12233.36,12743.76,8113.04,232.0,34.97,54.93,4120.32,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Sales visit,Italy,129995.86,139412.34,88753.86,2538.0,34.97,54.93,41242.0,37.42857143
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United States,622279.58,658610.7,419290.3,11990.0,34.97,54.93,202989.28,49.49157895
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Canada,195218.73,208184.7,132536.3,3790.0,34.97,54.93,62682.43,45.795
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Mexico,51132.35,56358.18,35879.22,1026.0,34.97,54.93,15253.13,34.97
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Brazil,184732.57,198571.95,126416.55,3615.0,34.97,54.93,58316.02,38.29909091
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Japan,195191.28,207690.33,132221.57,3781.0,34.97,54.93,62969.71,44.64714286
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Korea,203579.92,220763.67,140544.43,4019.0,34.97,54.93,63035.49,43.11666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,China,496572.36,533315.37,339523.73,9709.0,34.97,54.93,157048.63,46.632
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Singapore,72738.92,76572.42,48748.18,1394.0,34.97,54.93,23990.74,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Netherlands,178038.16,191376.12,121835.48,3484.0,34.97,54.93,56202.68,44.72571429
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Sweden,22462.98,24883.29,15841.41,453.0,34.97,54.93,6621.57,26.365
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Finland,230426.88,242570.88,154427.52,4416.0,34.97,54.93,75999.36,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Denmark,121098.18,129140.43,82214.47,2351.0,34.97,54.93,38883.71,43.75833333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,France,137061.89,145125.06,92390.74,2642.0,34.97,54.93,44671.15,43.75833333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Germany,155769.76,165339.3,105259.7,3010.0,34.97,54.93,50510.06,44.96142857
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,United Kingdom,214068.45,226641.18,144286.22,4126.0,34.97,54.93,69782.23,47.292
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Belgium,61114.07,63663.87,40530.23,1159.0,34.97,54.93,20583.84,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Austria,55155.58,57456.78,36578.62,1046.0,34.97,54.93,18576.96,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Italy,77313.86,83658.39,53259.31,1523.0,34.97,54.93,24054.55,39.41
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Web,Spain,215373.43,230266.56,146594.24,4192.0,34.97,54.93,68779.19,42.99272727
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Canada,76779.41,80307.66,51126.14,1462.0,34.97,54.93,25653.27,52.54666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Mexico,26350.9,30870.66,19653.14,562.0,34.97,54.93,6697.76,26.09
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,China,57928.86,61631.46,39236.34,1122.0,34.97,54.93,18692.52,51.63
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Special,Singapore,42370.16,44603.16,28395.64,812.0,34.97,54.93,13974.52,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,United States,178351.24,195111.36,124213.44,3552.0,34.97,54.93,54137.8,37.27142857
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Korea,74878.3,78824.55,50181.95,1435.0,34.97,54.93,24696.35,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,France,26259.54,29003.04,18464.16,528.0,34.97,54.93,7795.38,26.365
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Mail,Germany,0.0,1757.76,1119.04,32.0,34.97,54.93,-1119.04,0.0
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Canada,352822.47,374238.09,238250.61,6813.0,34.97,54.93,114571.86,48.77466667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Japan,162269.08,175940.79,112008.91,3203.0,34.97,54.93,50260.17,39.20375
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Sweden,42447.65,44218.65,28150.85,805.0,34.97,54.93,14296.8,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Germany,268743.9,290634.63,185026.27,5291.0,34.97,54.93,83717.63,40.95928571
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Italy,70816.39,73770.99,46964.71,1343.0,34.97,54.93,23851.68,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Spain,72520.58,76132.98,48468.42,1386.0,34.97,54.93,24052.16,52.36333333
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,United States,22199.33,23125.53,14722.37,421.0,34.97,54.93,7476.96,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Brazil,38176.52,39769.32,25318.28,724.0,34.97,54.93,12858.24,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Japan,53802.88,56358.18,35879.22,1026.0,34.97,54.93,17923.66,52.455
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Singapore,87558.04,92172.54,58679.66,1678.0,34.97,54.93,28878.38,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Netherlands,34751.88,36583.38,23290.02,666.0,34.97,54.93,11461.86,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Sweden,28229.38,29717.13,18918.77,541.0,34.97,54.93,9310.61,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,France,78809.0,82395.0,52455.0,1500.0,34.97,54.93,26354.0,52.54666667
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Germany,28281.56,29772.06,18953.74,542.0,34.97,54.93,9327.82,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Belgium,10387.81,10821.21,6889.09,197.0,34.97,54.93,3498.72,52.73
2004,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,Italy,30264.4,31859.4,20282.6,580.0,34.97,54.93,9981.8,52.18
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United States,865350.72,930481.56,610494.03,7173.0,85.11,129.72,254856.69,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Canada,67799.68,72902.64,47831.82,562.0,85.11,129.72,19967.86,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Japan,419827.2,451425.6,296182.8,3480.0,85.11,129.72,123644.4,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,China,71418.88,76794.24,50385.12,592.0,85.11,129.72,21033.76,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Netherlands,159003.52,170970.96,112174.98,1318.0,85.11,129.72,46828.54,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Denmark,28109.12,30224.76,19830.63,233.0,85.11,129.72,8278.49,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,France,195195.52,209886.96,137707.98,1618.0,85.11,129.72,57487.54,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United Kingdom,306425.6,329488.8,216179.4,2540.0,85.11,129.72,90246.2,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Austria,53926.08,57984.84,38044.17,447.0,85.11,129.72,15881.91,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,United States,465791.04,500848.92,328609.71,3861.0,85.11,129.72,137181.33,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Mexico,365177.28,392662.44,257627.97,3027.0,85.11,129.72,107549.31,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Korea,522853.76,562206.48,368866.74,4334.0,85.11,129.72,153987.02,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Singapore,442990.08,476331.84,312523.92,3672.0,85.11,129.72,130466.16,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Finland,131980.16,141913.68,93110.34,1094.0,85.11,129.72,38869.82,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Denmark,63818.56,68621.88,45023.19,529.0,85.11,129.72,18795.37,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,France,240194.24,258272.52,169454.01,1991.0,85.11,129.72,70740.23,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Germany,268424.0,288627.0,189369.75,2225.0,85.11,129.72,79054.25,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Belgium,22318.4,23998.2,15745.35,185.0,85.11,129.72,6573.05,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Italy,219926.72,236479.56,155155.53,1823.0,85.11,129.72,64771.19,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United States,749656.96,806080.08,528873.54,6214.0,85.11,129.72,220783.42,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Canada,421878.08,453630.84,297629.67,3497.0,85.11,129.72,124248.41,120.64
